exposure_rank,onet_soc_code,occupation_title,exposure_score,dispersion_sd,n_tasks,passtasks,share_gated,share_phys_gate,share_capability_gate_digital,mean_objverif_pass,mean_ctxindep_pass,exposure_no_analyst,weighting_mode,n_gated,n_analyst_imputed,n_suppressed,small_occ_flag,survey_n,survey_date
429,27-2012.04,Talent Directors,0.3002724442138039,0.3356950659269948,15,7,0.5059678256357032,0.44663553018508917,0.05933229545061409,0.8637955182072828,0.8595938375350141,0.3002724442138039,IM-weighted,8,0,0,False,65.0,08/2019
430,33-1012.00,First-Line Supervisors of Police and Detectives,0.30017468944099374,0.3292571875761495,20,10,0.5059523809523808,0.5059523809523808,0.0,1.2951807228915662,0.6707700366684127,0.30017468944099374,IM-weighted,10,0,0,False,87.0,08/2024
431,19-4013.00,Food Science Technicians,0.2996539271742401,0.45006046740440103,16,5,0.6919951850737284,0.6919951850737284,0.0,2.0,2.0,0.2996539271742401,IM-weighted,11,0,0,False,58.0,08/2023
432,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary",0.298065850083752,0.3352790613071985,25,12,0.509108040201005,0.509108040201005,0.0,0.8445297504798464,1.0110897846022606,0.298065850083752,IM-weighted,13,0,0,False,64.0,08/2020
433,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",0.2979767441860465,0.39958987628143056,14,5,0.6370232558139535,0.6370232558139535,0.0,2.0,1.7837006663249615,0.2979767441860465,IM-weighted,9,0,0,False,57.0,07/2015
434,53-3053.00,Shuttle Drivers and Chauffeurs,0.2979250745744867,0.425782536492067,26,9,0.6612563607650465,0.6612563607650465,0.0,2.0,1.4680134680134682,0.2979250745744867,IM-weighted,17,0,0,False,66.0,08/2025
435,25-1042.00,"Biological Science Teachers, Postsecondary",0.29642359035664473,0.3366097109692602,27,13,0.5074716078900178,0.4751942618051404,0.032277346084877465,0.774878640776699,0.9518608414239481,0.29642359035664473,IM-weighted,14,0,0,False,114.0,08/2019
436,33-9099.02,Retail Loss Prevention Specialists,0.2945254667992487,0.37018741679477407,21,9,0.5777262180974477,0.5777262180974477,0.0,1.3469387755102042,1.2339089481946623,0.2945254667992487,IM-weighted,12,0,0,False,84.0,07/2014
437,25-9044.00,"Teaching Assistants, Postsecondary",0.2944626386846679,0.3509399298379998,20,9,0.5467183531613422,0.5467183531613422,0.0,1.4084340902388677,1.0017693895606015,0.2944626386846679,IM-weighted,11,0,0,False,99.0,07/2016
438,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",0.29404046066041584,0.42919141793661736,25,8,0.674582144313086,0.674582144313086,0.0,1.8662699655496398,1.8662699655496398,0.29404046066041584,IM-weighted,17,0,0,False,68.0,07/2015
439,23-1011.00,Lawyers,0.29309096982518645,0.278790902860607,22,12,0.459637011468656,0.41799354192183497,0.04164346954682106,0.8363898619410675,0.5744900061817432,0.29309096982518645,IM-weighted,10,0,0,False,72.0,08/2024
440,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",0.292864030858245,0.3055670288037453,27,15,0.453519768563163,0.453519768563163,0.0,0.6003176283748015,0.7423680959943534,0.292864030858245,IM-weighted,12,0,0,False,22.0,08/2025
441,29-2011.00,Medical and Clinical Laboratory Technologists,0.29138917040683365,0.41569178386551575,15,5,0.6678731721442015,0.6678731721442015,0.0,2.0,1.810810810810811,0.29138917040683365,IM-weighted,10,0,0,False,84.0,08/2025
442,47-4011.00,Construction and Building Inspectors,0.29075084820770025,0.4077629992368516,19,6,0.6595368048384715,0.6595368048384715,0.0,2.0,1.6659445407279025,0.29075084820770025,IM-weighted,13,0,0,False,25.0,08/2024
443,29-2034.00,Radiologic Technologists and Technicians,0.2906635176775867,0.38358982490150817,30,12,0.6043545248134933,0.5738485241647745,0.030506000648718775,1.515429758220437,1.4442281021773142,0.267403908530652,IM-weighted,18,3,0,False,135.0,08/2022
444,49-9041.00,Industrial Machinery Mechanics,0.29060661472412147,0.4110885457628781,16,6,0.6431865161392909,0.6431865161392909,0.0,1.8302139037433154,1.49554367201426,0.29060661472412147,IM-weighted,10,0,0,False,66.0,08/2021
445,25-1054.00,"Physics Teachers, Postsecondary",0.290356216886484,0.3209134262726639,24,12,0.4884454965618306,0.4884454965618306,0.0,0.7655354781842223,0.7655354781842223,0.290356216886484,IM-weighted,12,0,0,False,122.0,08/2019
446,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",0.2898170653703467,0.3913687040442073,20,8,0.6084175514903416,0.6084175514903416,0.0,1.637046716759229,1.2711532179026461,0.2898170653703467,IM-weighted,12,0,0,False,62.0,08/2021
447,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",0.28854122396940085,0.3631092811889277,22,9,0.5943476413089676,0.5943476413089676,0.0,1.7826086956521736,0.9154007333682556,0.28854122396940085,IM-weighted,13,0,0,False,70.0,08/2024
448,43-5051.00,Postal Service Clerks,0.28770451470045516,0.43073481919678197,19,6,0.6864312953622832,0.6864312953622832,0.0,2.0,1.6700666928207142,0.28770451470045516,IM-weighted,13,0,0,False,97.0,07/2016
449,51-8092.00,Gas Plant Operators,0.28701011378002533,0.38038323864437035,19,7,0.6278128950695322,0.5731984829329962,0.05461441213653604,2.0,1.292119565217391,0.28701011378002533,IM-weighted,12,0,0,False,63.0,08/2023
450,53-2012.00,Commercial Pilots,0.28631509309139025,0.41543908671181345,24,8,0.672998771382667,0.672998771382667,0.0,1.8942196531791908,1.7289017341040465,0.28631509309139025,IM-weighted,16,0,0,False,59.0,08/2024
451,11-9032.00,"Education Administrators, Kindergarten through Secondary",0.28416230366492146,0.3026091782764259,32,17,0.46766008860249697,0.4371325010068466,0.030527587595650423,0.7539718565592374,0.6359509759418974,0.28416230366492146,IM-weighted,15,0,0,False,65.0,08/2025
452,19-4051.00,Nuclear Technicians,0.28310855851461647,0.40041786460956996,18,6,0.6605046662114266,0.6605046662114266,0.0,1.8494324984435615,1.668215123796753,0.26380962832894356,IM-weighted,12,2,0,False,,
453,29-1023.00,Orthodontists,0.28304924242424245,0.34180279268949104,11,5,0.5482954545454545,0.5482954545454545,0.0,1.0062893081761006,0.8067085953878407,0.28304924242424245,IM-weighted,6,0,0,False,64.0,08/2023
454,31-9092.00,Medical Assistants,0.28107985480943737,0.41418671125605194,20,7,0.6640199637023593,0.6640199637023593,0.0,1.8467251856853477,1.5580688723835245,0.28107985480943737,IM-weighted,13,0,0,False,60.0,08/2021
455,27-1012.00,Craft Artists,0.28107879471479214,0.3396402673328158,16,7,0.5789558491782146,0.5789558491782146,0.0,0.5836203597397628,1.7569843092231154,0.28107879471479214,IM-weighted,9,0,0,False,23.0,08/2025
456,21-1094.00,Community Health Workers,0.2808996838171889,0.29344889617769576,28,15,0.4679505605058925,0.4679505605058925,0.0,0.8996938591752206,0.3686295696020169,0.2808996838171889,IM-weighted,13,0,0,False,62.0,07/2013
457,41-9011.00,Demonstrators and Product Promoters,0.28014913104744005,0.30355803803716275,21,11,0.4774542038515735,0.4774542038515735,0.0,0.6469662921348315,0.6458426966292136,0.28014913104744005,IM-weighted,10,0,0,False,57.0,07/2016
458,21-1022.00,Healthcare Social Workers,0.27940963156367854,0.28575691232034034,17,10,0.4405279953582826,0.4405279953582826,0.0,0.817993259009593,0.3712730101114856,0.27940963156367854,IM-weighted,7,0,0,False,27.0,08/2021
459,29-2052.00,Pharmacy Technicians,0.2790613621760548,0.4358096231290125,21,6,0.7080745341614908,0.6609552366673807,0.04711929749411009,2.0,2.0,0.2790613621760548,IM-weighted,15,0,0,False,81.0,08/2021
460,51-8013.00,Power Plant Operators,0.2790023673238641,0.3972248222667168,30,10,0.6666596000282665,0.6666596000282665,0.0,2.0,1.5993724958131057,0.22136686453254184,IM-weighted,20,8,0,False,57.0,08/2024
461,27-1022.00,Fashion Designers,0.27835942596216573,0.26204847969768646,20,11,0.4470971950424006,0.4470971950424006,0.0,0.19254365266635204,0.835063709296838,0.27835942596216573,IM-weighted,9,0,0,False,59.0,08/2024
462,53-7065.00,Stockers and Order Fillers,0.2772179137549003,0.4322688885470128,30,9,0.697204704278166,0.697204704278166,0.0,1.9062763861525471,1.8125527723050945,0.2772179137549003,IM-weighted,21,0,0,False,240.0,08/2022
463,29-2033.00,Nuclear Medicine Technologists,0.2760268664427797,0.38529514538677073,17,6,0.6503487470937742,0.6503487470937742,0.0,1.8304396010343555,1.4850387883265608,0.2760268664427797,IM-weighted,11,0,0,False,133.0,07/2013
464,11-1011.00,Chief Executives,0.27582054212932716,0.22394825553838804,31,20,0.35279229261920303,0.3219301110385369,0.030862181580666226,0.4567932382994829,0.20978932761448219,0.27582054212932716,IM-weighted,11,0,0,False,95.0,08/2023
465,29-1181.00,Audiologists,0.27544766574291185,0.33268998044301756,22,10,0.5592624173950115,0.5592624173950115,0.0,1.102055622732769,0.9864570737605803,0.27544766574291185,IM-weighted,12,0,0,False,22.0,08/2021
466,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",0.274623426645574,0.4060351899830432,39,13,0.6803081367356766,0.6803081367356766,0.0,1.937392426850258,1.6153184165232357,0.274623426645574,IM-weighted,26,0,0,False,63.0,07/2017
467,33-3051.04,Customs and Border Protection Officers,0.27216616573636754,0.39685798854457305,11,4,0.6610133104336624,0.5590382138256762,0.10197509660798625,1.7188093730208995,1.4376187460417984,0.27216616573636754,IM-weighted,7,0,0,False,82.0,07/2012
468,41-2031.00,Retail Salespersons,0.2719228474845894,0.414016815667868,24,8,0.679160866971565,0.679160866971565,0.0,1.7474434459250079,1.6244189649829566,0.2719228474845894,IM-weighted,16,0,0,False,91.0,08/2018
469,27-4021.00,Photographers,0.27162380866750585,0.3826270733412408,28,10,0.6391836000719295,0.6391836000719295,0.0,1.3904809369548965,1.5088462496885124,0.27162380866750585,IM-weighted,18,0,0,False,22.0,08/2021
470,29-2011.02,Cytotechnologists,0.27065160502442426,0.40173016240651593,13,4,0.6732379623168179,0.6732379623168179,0.0,1.786438868126001,1.5728777362520021,0.27065160502442426,IM-weighted,9,0,0,False,22.0,08/2021
471,33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,0.2698429459170793,0.3445436210970853,30,13,0.5804705958507298,0.5434119817458005,0.03705861410492928,1.1525666939254138,1.0017358164509111,0.2588115351004952,IM-weighted,17,5,0,False,244.0,08/2022
472,27-2091.00,"Disc Jockeys, Except Radio",0.26973684210526316,0.3587789001167363,19,8,0.5789473684210527,0.5789473684210527,0.0,0.875,1.0,,unweighted,11,19,0,False,,
473,19-1032.00,Foresters,0.26934885700389105,0.3469078928263395,25,10,0.6035992217898833,0.5654182879377432,0.03818093385214008,1.4159509202453986,1.2131901840490795,0.26934885700389105,IM-weighted,15,0,0,False,74.0,08/2023
474,29-1161.00,Nurse Midwives,0.26902173913043476,0.3122292796394975,21,10,0.5326086956521738,0.5326086956521738,0.0,1.1162790697674418,0.7072898032200358,0.26902173913043476,IM-weighted,11,0,0,False,33.0,08/2021
475,49-2098.00,Security and Fire Alarm Systems Installers,0.26801260882617833,0.3803211951616307,16,6,0.6397478234764336,0.6397478234764336,0.0,1.33125,1.2941666666666667,0.26801260882617833,IM-weighted,10,0,0,False,68.0,07/2015
476,39-1013.00,First-Line Supervisors of Gambling Services Workers,0.2675597951413096,0.38813182622919684,30,10,0.6651203947015605,0.6651203947015605,0.0,1.7955801104972378,1.3038674033149176,0.287379039225851,IM-weighted,19,2,1,False,94.0,08/2022
477,53-7081.00,Refuse and Recyclable Material Collectors,0.26588050314465406,0.4321987570490172,14,4,0.7245283018867925,0.7245283018867925,0.0,2.0,2.0,0.26588050314465406,IM-weighted,10,0,0,False,58.0,08/2023
478,19-1022.00,Microbiologists,0.2656448107226952,0.37495288709032676,14,5,0.657489585220069,0.657489585220069,0.0,1.6023268112109994,1.6023268112109994,0.2656448107226952,IM-weighted,9,0,0,False,22.0,08/2024
479,33-3041.00,Parking Enforcement Workers,0.2654876214715409,0.3720535906642748,22,8,0.6377834335955576,0.6377834335955576,0.0,1.7563078888534014,1.1306291919514533,0.2654876214715409,IM-weighted,14,0,0,False,84.0,07/2016
480,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",0.2648004556813171,0.3088753329097516,37,18,0.5185947376157579,0.5185947376157579,0.0,0.9529770992366411,0.560763358778626,0.2648004556813171,IM-weighted,19,0,0,False,65.0,08/2018
481,47-2231.00,Solar Photovoltaic Installers,0.26171697942162997,0.38038930461195053,26,9,0.6628592149397153,0.6628592149397153,0.0,1.7746706103791339,1.442592094649099,0.26171697942162997,IM-weighted,17,0,0,False,62.0,08/2024
482,25-3021.00,Self-Enrichment Teachers,0.26163666991754586,0.31237696392704706,30,14,0.535242486035996,0.535242486035996,0.0,0.9172071728347957,0.8119038534910339,0.26163666991754586,IM-weighted,16,0,0,False,81.0,08/2019
483,47-4099.03,Weatherization Installers and Technicians,0.26157695176529094,0.37488602965049,20,7,0.6592491297861761,0.6592491297861761,0.0,1.7205399489237503,1.2794600510762495,0.26157695176529094,IM-weighted,13,0,0,False,23.0,08/2020
484,29-1124.00,Radiation Therapists,0.2610543357280178,0.3959175605409341,22,7,0.6809673176161084,0.6809673176161084,0.0,1.7151918807484936,1.5623215984776404,0.2610543357280178,IM-weighted,15,0,0,False,103.0,07/2013
485,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",0.2610303602328142,0.4101229689211466,30,9,0.7045241466100362,0.6719899323580304,0.03253421425200566,1.8838548931503352,1.6423650670272691,0.25299669655497875,IM-weighted,21,3,0,False,297.0,08/2022
486,33-3021.02,Police Identification and Records Officers,0.2604912414318355,0.3618004273599388,16,6,0.6361005331302361,0.6361005331302361,0.0,1.5491837588949353,1.3633319380493931,0.2604912414318355,IM-weighted,10,0,0,False,65.0,08/2025
487,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",0.25879556853057867,0.28611088912977933,35,18,0.49172842278613665,0.49172842278613665,0.0,0.7338733431516937,0.4546391752577319,0.25879556853057867,IM-weighted,17,0,0,False,77.0,08/2024
488,53-7072.00,"Pump Operators, Except Wellhead Pumpers",0.25776557405182765,0.40389941345481817,14,4,0.7046507636862879,0.7046507636862879,0.0,2.0,1.4909936083672284,0.25776557405182765,IM-weighted,10,0,0,False,82.0,08/2021
489,51-4111.00,Tool and Die Makers,0.2576098172169811,0.4019864751539388,17,5,0.7065153301886793,0.7065153301886793,0.0,2.0,1.8106479156202915,0.2576098172169811,IM-weighted,12,0,0,False,55.0,08/2021
490,29-1291.00,Acupuncturists,0.25751691305437235,0.3597531422791141,18,7,0.6123778501628665,0.6123778501628665,0.0,1.2107304460245636,1.0827407886231415,0.25751691305437235,IM-weighted,11,0,0,False,29.0,08/2025
491,29-1229.02,Hospitalists,0.25701823949246627,0.3027600874676765,14,6,0.5730372720063442,0.5730372720063442,0.0,0.9910846953937593,0.824665676077266,0.25701823949246627,IM-weighted,8,0,0,False,25.0,08/2021
492,33-2021.00,Fire Inspectors and Investigators,0.25150034623374623,0.3593947355224428,30,11,0.6474571054858815,0.6474571054858815,0.0,1.4879965080750763,1.2191182889567873,0.25150034623374623,IM-weighted,19,0,0,False,136.0,08/2022
493,49-9099.01,Geothermal Technicians,0.2505487871803314,0.3942373500091746,24,7,0.6954231149160355,0.648885962023927,0.046537152892108434,1.8594594594594593,1.5563963963963963,0.2505487871803314,IM-weighted,17,0,0,False,64.0,08/2020
494,39-5093.00,Shampooers,0.2505482456140351,0.43332876922005104,4,1,0.7494517543859649,0.7494517543859649,0.0,2.0,2.0,0.2505482456140351,IM-weighted,3,0,0,True,94.0,06/2008
495,51-4061.00,"Model Makers, Metal and Plastic",0.24890011406224535,0.37875787009645095,16,5,0.6744337624246374,0.6744337624246374,0.0,1.6506506506506506,1.4599599599599602,0.24890011406224535,IM-weighted,11,0,0,False,54.0,08/2025
496,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",0.2486816532780514,0.3737649399078568,30,10,0.6641876133713398,0.6641876133713398,0.0,1.5041798492682048,1.211230290403066,0.304272479917077,IM-weighted,20,10,0,False,,
497,39-9041.00,Residential Advisors,0.248170412963931,0.3830230581388809,30,10,0.6701515943544171,0.6701515943544171,0.0,1.4717379820390915,1.3689910195456947,0.248170412963931,IM-weighted,20,0,0,False,85.0,08/2019
498,53-4011.00,Locomotive Engineers,0.24805386890860967,0.3927671373578567,14,4,0.7041880741086718,0.7041880741086718,0.0,2.0,1.2257894736842105,0.24805386890860967,IM-weighted,10,0,0,False,65.0,07/2015
499,51-9011.00,Chemical Equipment Operators and Tenders,0.24793886989744618,0.42025228062664693,23,6,0.7408003217373818,0.7408003217373818,0.0,2.0,2.0,0.24793886989744618,IM-weighted,17,0,0,False,66.0,07/2015
500,25-4013.00,Museum Technicians and Conservators,0.2471382407711688,0.3667559110574194,24,8,0.664037682111951,0.664037682111951,0.0,1.5096185197261167,1.382784479947832,0.2471382407711688,IM-weighted,16,0,0,False,66.0,08/2018
501,49-2097.00,Audiovisual Equipment Installers and Repairers,0.246237362132353,0.4067227910058107,11,3,0.7306985294117648,0.7306985294117648,0.0,2.0,2.0,0.246237362132353,IM-weighted,8,0,0,False,56.0,08/2023
502,51-9161.00,Computer Numerically Controlled Tool Operators,0.24620981754995658,0.4073246376141828,27,7,0.72997393570808,0.72997393570808,0.0,2.0,1.8622908622908623,0.24620981754995658,IM-weighted,20,0,0,False,101.0,08/2023
503,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",0.24581031307550646,0.3115242585265978,28,12,0.5638121546961326,0.5282688766114181,0.03554327808471455,0.6445007388642602,0.8064175638589824,0.24581031307550646,IM-weighted,16,0,0,False,145.0,08/2019
504,35-2012.00,"Cooks, Institution and Cafeteria",0.24499393203883496,0.40099235969778196,17,5,0.7191208198489752,0.7191208198489752,0.0,1.7921267402784447,1.5928948631781086,0.24499393203883496,IM-weighted,12,0,0,False,143.0,08/2019
505,29-1218.00,Obstetricians and Gynecologists,0.24411764705882352,0.325523557459101,15,6,0.6330316742081448,0.6330316742081448,0.0,1.3489519112207153,0.9728729963008633,0.24411764705882352,IM-weighted,9,0,0,False,56.0,08/2023
506,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",0.24382919203554382,0.40628442076710297,15,4,0.7316109922659206,0.7316109922659206,0.0,2.0,1.7400367872470877,0.24382919203554382,IM-weighted,11,0,0,False,79.0,07/2017
507,51-8099.01,Biofuels Processing Technicians,0.24298951475249936,0.40464444236595876,19,5,0.7300658376005852,0.7300658376005852,0.0,2.0,1.6007226738934057,0.24298951475249936,IM-weighted,14,0,0,False,76.0,07/2016
508,19-4071.00,Forest and Conservation Technicians,0.2404110083790812,0.394084427775489,20,6,0.7057208899162093,0.7057208899162093,0.0,1.6789396170839468,1.508591065292096,0.2404110083790812,IM-weighted,14,0,0,False,95.0,08/2018
509,29-1212.00,Cardiologists,0.24,0.3140859754907882,25,10,0.6,0.6,0.0,1.4,0.7,,unweighted,15,25,0,False,,
510,13-1041.06,Coroners,0.23967065868263474,0.37915337437535673,20,6,0.7131192161132281,0.7131192161132281,0.0,2.0,1.6834914611005691,0.23967065868263474,IM-weighted,14,0,0,False,20.0,08/2024
511,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",0.2393348623853211,0.23769268378363584,28,14,0.4785932721712538,0.4785932721712538,0.0,0.06920821114369503,0.7515151515151515,0.2393348623853211,IM-weighted,14,0,1,False,50.0,07/2017
512,39-3091.00,Amusement and Recreation Attendants,0.23912130376344085,0.4180617145596548,17,4,0.7526881720430108,0.7526881720430108,0.0,2.0,2.0,0.23912130376344085,IM-weighted,13,0,0,False,71.0,08/2020
513,17-3029.01,Non-Destructive Testing Specialists,0.23823591106139003,0.3995666476894028,16,4,0.7368200251713047,0.7368200251713047,0.0,2.0,2.0,0.23823591106139003,IM-weighted,12,0,0,False,22.0,08/2023
514,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians,0.23446031079378415,0.39127333966577477,11,3,0.7320453590928182,0.7320453590928182,0.0,2.0,1.6520376175548586,0.23446031079378415,IM-weighted,8,0,0,False,49.0,08/2019
515,29-1216.00,General Internal Medicine Physicians,0.23442906574394468,0.30231271009944327,19,8,0.5995130078175062,0.5995130078175062,0.0,1.12064,0.6992,0.23442906574394468,IM-weighted,11,0,0,False,58.0,08/2021
516,23-1023.00,"Judges, Magistrate Judges, and Magistrates",0.23425174980557714,0.2707578101352637,21,9,0.5570492167536941,0.5043884012887456,0.05266081546494834,0.8893905191873588,0.45272134436919986,0.23425174980557714,IM-weighted,12,0,0,False,63.0,08/2020
517,27-2022.00,Coaches and Scouts,0.23342199394662025,0.3032473554389947,27,12,0.5563606346877008,0.5563606346877008,0.0,0.7283440148852596,0.5641926814140996,0.23342199394662025,IM-weighted,15,0,0,False,108.0,08/2019
518,43-9071.00,"Office Machine Operators, Except Computer",0.23330550918196996,0.4229350405999858,18,4,0.7666944908180301,0.7666944908180301,0.0,2.0,2.0,0.23330550918196996,IM-weighted,14,0,0,False,53.0,07/2017
519,29-9099.01,Midwives,0.23307798983028466,0.34414530729156695,36,13,0.6551541966585221,0.6551541966585221,0.0,1.39544235924933,0.9283799310608962,0.23307798983028466,IM-weighted,23,0,0,False,65.0,08/2021
520,51-7032.00,"Patternmakers, Wood",0.23178797854181904,0.4078488739846766,20,5,0.7548158985613265,0.7548158985613265,0.0,2.0,2.0,0.23178797854181904,IM-weighted,15,0,0,False,78.0,08/2021
521,53-3032.00,Heavy and Tractor-Trailer Truck Drivers,0.23145904504647657,0.40472217888096246,29,7,0.7511718439659967,0.7511718439659967,0.0,2.0,1.8569604086845466,0.23145904504647657,IM-weighted,22,0,0,False,108.0,08/2022
522,45-2011.00,Agricultural Inspectors,0.23123992378719038,0.36194012447817714,16,5,0.7001319067858712,0.7001319067858712,0.0,1.5943304007820136,1.3939393939393936,0.23123992378719038,IM-weighted,11,0,0,False,96.0,07/2013
523,33-3021.00,Detectives and Criminal Investigators,0.23079128440366972,0.3281645870491689,30,10,0.66414373088685,0.66414373088685,0.0,1.5975415433644435,0.8998406555884363,0.23079128440366972,IM-weighted,20,0,0,False,246.0,08/2022
524,19-4031.00,Chemical Technicians,0.22936228482003126,0.357462973188012,16,5,0.7037558685446009,0.7037558685446009,0.0,1.774960380348653,1.4189117802430005,0.22936228482003126,IM-weighted,11,0,0,False,48.0,08/2021
525,29-1071.00,Physician Assistants,0.229155213487264,0.3410895953619373,12,4,0.669965182334616,0.669965182334616,0.0,1.4569683509161577,1.1837867851193782,0.229155213487264,IM-weighted,8,0,0,False,37.0,08/2021
526,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",0.22830420766881576,0.284189930837139,32,14,0.5641330166270784,0.5641330166270784,0.0,0.9168937329700272,0.482483456597898,0.22830420766881576,IM-weighted,18,0,0,False,99.0,08/2025
527,29-1299.01,Naturopathic Physicians,0.2271173224568138,0.35581694968972005,20,6,0.6988963531669865,0.6988963531669865,0.0,1.6593625498007967,1.243824701195219,0.2271173224568138,IM-weighted,14,0,0,False,25.0,08/2021
528,21-1021.00,"Child, Family, and School Social Workers",0.22693827301878156,0.33803904031493914,21,7,0.67533211177279,0.67533211177279,0.0,1.712169312169312,1.020458553791887,0.22693827301878156,IM-weighted,14,0,0,False,64.0,08/2018
529,51-8091.00,Chemical Plant and System Operators,0.22682825648927346,0.38084388872159375,19,5,0.7327249022164278,0.7327249022164278,0.0,2.0,1.3946784922394677,0.22682825648927346,IM-weighted,14,0,0,False,103.0,07/2015
530,39-5011.00,Barbers,0.2251979917974827,0.3850524785410262,18,5,0.7328524961108753,0.7328524961108753,0.0,1.3811540497617787,1.7813658020116463,0.2251979917974827,IM-weighted,13,0,0,False,66.0,08/2018
531,33-9011.00,Animal Control Workers,0.22332001712084462,0.3870803925596374,16,4,0.7356256241974604,0.7356256241974604,0.0,1.5035078251484082,1.7517539125742043,0.22332001712084462,IM-weighted,12,0,0,False,26.0,08/2025
532,29-1229.01,Allergists and Immunologists,0.22255234861346915,0.2629431488965686,16,7,0.5738539898132429,0.5738539898132429,0.0,0.9110225763612219,0.26693227091633465,0.22255234861346915,IM-weighted,9,0,0,False,72.0,08/2022
533,29-2081.00,"Opticians, Dispensing",0.2224981309409377,0.3984191256873566,21,5,0.7594787995300653,0.7594787995300653,0.0,2.0,1.7984014209591472,0.2224981309409377,IM-weighted,16,0,0,False,24.0,08/2022
534,53-5021.00,"Captains, Mates, and Pilots of Water Vessels",0.22240324246999918,0.35629950204433414,30,9,0.713142069988609,0.713142069988609,0.0,1.879753615425817,1.2088912694161758,0.23007231979655088,IM-weighted,21,1,0,False,252.0,08/2022
535,29-1229.06,Sports Medicine Physicians,0.2220834134153373,0.312998053095092,27,10,0.6348260618873727,0.6348260618873727,0.0,1.0160526315789473,0.7326315789473684,0.2220834134153373,IM-weighted,17,0,0,False,67.0,07/2012
536,29-1213.00,Dermatologists,0.21934940383618456,0.30852537362418037,18,7,0.6219543805080354,0.6219543805080354,0.0,1.159753171066164,0.7298594446348989,0.21934940383618456,IM-weighted,11,0,0,False,77.0,08/2021
537,29-1299.02,Orthoptists,0.2187591294186386,0.2621542236099411,16,7,0.5796085305287758,0.5796085305287758,0.0,0.8776928422515636,0.5406532314107018,0.2187591294186386,IM-weighted,9,0,0,False,28.0,08/2021
538,53-6051.01,Aviation Inspectors,0.21864901256732497,0.35449877601173535,13,4,0.7061041292639137,0.7061041292639137,0.0,1.5992669517409894,1.35247403787416,0.21864901256732497,IM-weighted,9,0,0,False,50.0,08/2021
539,29-1217.00,Neurologists,0.21794993813648042,0.2737354256324259,24,10,0.5864661654135338,0.5864661654135338,0.0,0.8089758342922899,0.5056386651323359,0.21794993813648042,IM-weighted,14,0,0,False,64.0,07/2012
540,53-2021.00,Air Traffic Controllers,0.21736806297988143,0.32263912980450526,23,8,0.671785401885509,0.6293128583924581,0.04247254349305084,1.8676339946698255,0.5629256736748594,0.21736806297988143,IM-weighted,15,0,0,False,159.0,07/2014
541,33-2022.00,Forest Fire Inspectors and Prevention Specialists,0.2166588124410933,0.3764016287635041,16,4,0.7420672321709079,0.7420672321709079,0.0,1.758830694275274,1.4805115712545676,0.2166588124410933,IM-weighted,12,0,0,False,57.0,08/2019
542,51-2022.00,Electrical and Electronic Equipment Assemblers,0.21649361022364216,0.3811077754922358,16,4,0.7538338658146965,0.7538338658146965,0.0,2.0,1.7942894224529526,0.21649361022364216,IM-weighted,12,0,0,False,72.0,07/2013
543,41-2011.00,Cashiers,0.21292990232290895,0.4045362285606279,28,6,0.7825658704752524,0.7825658704752524,0.0,2.0,2.0,0.21292990232290895,IM-weighted,22,0,0,False,64.0,08/2024
544,53-6011.00,Bridge and Lock Tenders,0.2127996106582309,0.4092871074953819,18,4,0.787200389341769,0.787200389341769,0.0,2.0,2.0,0.2127996106582309,IM-weighted,14,0,0,False,20.0,08/2020
545,51-2092.00,Team Assemblers,0.21207456336766686,0.36748843600573294,11,3,0.7189879086430812,0.7189879086430812,0.0,1.3561752988047808,1.3561752988047808,0.21207456336766686,IM-weighted,8,0,0,False,84.0,08/2020
546,27-4014.00,Sound Engineering Technicians,0.21054074573983467,0.35671706283431764,14,4,0.7342669141218153,0.7342669141218153,0.0,1.805079365079365,1.2666666666666666,0.21054074573983467,IM-weighted,10,0,0,False,25.0,08/2025
547,19-1031.03,Park Naturalists,0.20971760797342187,0.32023166835516753,20,7,0.6562846068660023,0.6562846068660023,0.0,0.9440193314538864,0.9621425694724125,0.20971760797342187,IM-weighted,13,0,0,False,68.0,08/2023
548,29-2031.00,Cardiovascular Technologists and Technicians,0.20960825833774485,0.38168731857922383,21,5,0.7658020116463738,0.7658020116463738,0.0,2.0,1.791139240506329,0.20960825833774485,IM-weighted,16,0,0,False,103.0,07/2014
